hs10_code,hs10_description,ucc_code,ucc_description,confidence_level,match_score,match_reasoning,match_method,demographic_split
0206490010,"TONGUES OF SWINE, EDIBLE, FROZEN",040410,OTHER PORK,HIGH,0.825,anchor tokens: PORK; HS10 tokens matched: SWINE,deterministic,1.0
0206490010,"TONGUES OF SWINE, EDIBLE, FROZEN",040210,PORK CHOPS,MEDIUM,0.5,anchor tokens: PORK; HS10 tokens matched: SWINE,deterministic,1.0
0206490020,"HEARTS OF SWINE, EDIBLE, FROZEN",040410,OTHER PORK,HIGH,0.825,anchor tokens: PORK; HS10 tokens matched: SWINE,deterministic,1.0
0206490020,"HEARTS OF SWINE, EDIBLE, FROZEN",040210,PORK CHOPS,MEDIUM,0.5,anchor tokens: PORK; HS10 tokens matched: SWINE,deterministic,1.0
0206490030,"FEET OF SWINE, EDIBLE, FROZEN",040410,OTHER PORK,HIGH,0.825,anchor tokens: PORK; HS10 tokens matched: SWINE,deterministic,1.0
0206490030,"FEET OF SWINE, EDIBLE, FROZEN",040210,PORK CHOPS,MEDIUM,0.5,anchor tokens: PORK; HS10 tokens matched: SWINE,deterministic,1.0
0206490040,"HEAD MEAT OF SWINE, EDIBLE, FROZEN",040410,OTHER PORK,HIGH,0.7667,anchor tokens: PORK; HS10 tokens matched: SWINE,deterministic,1.0
0206490040,"HEAD MEAT OF SWINE, EDIBLE, FROZEN",040210,PORK CHOPS,MEDIUM,0.4417,anchor tokens: PORK; HS10 tokens matched: SWINE,deterministic,1.0
0206490050,"SKINS OF SWINE, EDIBLE, FROZEN",040410,OTHER PORK,HIGH,0.825,anchor tokens: PORK; HS10 tokens matched: SWINE,deterministic,1.0
0206490050,"SKINS OF SWINE, EDIBLE, FROZEN",040210,PORK CHOPS,MEDIUM,0.5,anchor tokens: PORK; HS10 tokens matched: SWINE,deterministic,1.0
0206490090,"OFFAL OF SWINE, EDIBLE, FROZEN, NESOI",040410,OTHER PORK,HIGH,0.825,anchor tokens: PORK; HS10 tokens matched: SWINE,deterministic,1.0
0206490090,"OFFAL OF SWINE, EDIBLE, FROZEN, NESOI",050410,LAMB AND ORGAN MEATS,MEDIUM-HIGH,0.6083,"anchor tokens: MEATS, ORGAN; HS10 tokens matched: OFFAL",deterministic,1.0
0206490090,"OFFAL OF SWINE, EDIBLE, FROZEN, NESOI",040210,PORK CHOPS,MEDIUM,0.5,anchor tokens: PORK; HS10 tokens matched: SWINE,deterministic,1.0
0206800000,"OFFAL OF SHEEP, GOATS, HORSES, ASSES, MULES OR HINNIES, EDIBLE, FRESH OR CHILLED",050410,LAMB AND ORGAN MEATS,MEDIUM,0.4771,"anchor tokens: MEATS, ORGAN; HS10 tokens matched: OFFAL",deterministic,1.0
0206900020,"OFFAL OF SHEEP (INCLUDING LAMB), EDIBLE, FROZEN",050410,LAMB AND ORGAN MEATS,HIGH,0.8833,"anchor tokens: LAMB, MEATS, ORGAN; HS10 tokens matched: LAMB, OFFAL",deterministic,1.0
0206900040,"OFFAL OF GOATS, HORSES, ASSES, MULES OR HINNIES, EDIBLE, FROZEN",050410,LAMB AND ORGAN MEATS,MEDIUM,0.4917,"anchor tokens: MEATS, ORGAN; HS10 tokens matched: OFFAL",deterministic,1.0
0207130000,"MEAT AND EDIBLE OFFAL OF CHICKENS, FRESH OR CHILLED",050410,LAMB AND ORGAN MEATS,MEDIUM,0.5208,"anchor tokens: MEATS, ORGAN; HS10 tokens matched: OFFAL",deterministic,1.0
0207140040,"MEAT AND EDIBLE OFFAL OF CHICKENS, FROZEN, EXCEPT LIVERS",050410,LAMB AND ORGAN MEATS,MEDIUM,0.5208,"anchor tokens: MEATS, ORGAN; HS10 tokens matched: OFFAL",deterministic,1.0
0207140050,"OFFAL OF CHICKENS, EDIBLE, FROZEN",050410,LAMB AND ORGAN MEATS,MEDIUM-HIGH,0.6083,"anchor tokens: MEATS, ORGAN; HS10 tokens matched: OFFAL",deterministic,1.0
0207260000,"MEAT AND EDIBLE OFFAL OF TURKEYS, FRESH OR CHILLED",050410,LAMB AND ORGAN MEATS,MEDIUM,0.5208,"anchor tokens: MEATS, ORGAN; HS10 tokens matched: OFFAL",deterministic,1.0
0207270040,"MEAT AND EDIBLE OFFAL OF TURKEYS, FROZEN, EXCEPT LIVERS",050410,LAMB AND ORGAN MEATS,MEDIUM,0.5208,"anchor tokens: MEATS, ORGAN; HS10 tokens matched: OFFAL",deterministic,1.0
0207270050,"OFFAL OF TURKEYS, EDIBLE, FROZEN",050410,LAMB AND ORGAN MEATS,MEDIUM-HIGH,0.6083,"anchor tokens: MEATS, ORGAN; HS10 tokens matched: OFFAL",deterministic,1.0
0207440000,"MEAT AND EDIBLE OFFAL OF DUCKS, FRESH OR CHILLED, EXCEPT WHOLE DUCKS OR FATTY LIVERS",050410,LAMB AND ORGAN MEATS,MEDIUM,0.4917,"anchor tokens: MEATS, ORGAN; HS10 tokens matched: OFFAL",deterministic,1.0
0207450000,"MEAT AND EDIBLE OFFAL OF DUCKS, FROZEN",050410,LAMB AND ORGAN MEATS,MEDIUM-HIGH,0.55,"anchor tokens: MEATS, ORGAN; HS10 tokens matched: OFFAL",deterministic,1.0
0207450040,"MEAT AND EDIBLE OFFAL OF DUCKS, FROZEN, EXCEPT LIVERS",050410,LAMB AND ORGAN MEATS,MEDIUM,0.5208,"anchor tokens: MEATS, ORGAN; HS10 tokens matched: OFFAL",deterministic,1.0
0207540000,"MEAT AND EDIBLE OFFAL (EXCEPT FATTY LIVERS) OF GEESE, FRESH OR CHILLED",050410,LAMB AND ORGAN MEATS,MEDIUM,0.4917,"anchor tokens: MEATS, ORGAN; HS10 tokens matched: OFFAL",deterministic,1.0
0207550000,"MEAT AND EDIBLE OFFAL OF GEESE, FROZEN",050410,LAMB AND ORGAN MEATS,MEDIUM-HIGH,0.55,"anchor tokens: MEATS, ORGAN; HS10 tokens matched: OFFAL",deterministic,1.0
0207550040,"MEAT AND EDIBLE OFFAL OF GEESE, FROZEN, EXCEPT LIVERS",050410,LAMB AND ORGAN MEATS,MEDIUM,0.5208,"anchor tokens: MEATS, ORGAN; HS10 tokens matched: OFFAL",deterministic,1.0
0207600000,"MEAT AND EDIBLE OFFAL OF GUINEA FOWLS, FRESH, CHILLED OR FROZEN",050410,LAMB AND ORGAN MEATS,MEDIUM,0.5033,"anchor tokens: MEATS, ORGAN; HS10 tokens matched: OFFAL",deterministic,1.0
0207604000,"MEAT AND EDIBLE OFFAL OF GUINEA FOWLS, FRESH OR CHILLED, EXCEPT WHOLE FOWLS OR FATTY LIVERS",050410,LAMB AND ORGAN MEATS,MEDIUM,0.4833,"anchor tokens: MEATS, ORGAN; HS10 tokens matched: OFFAL",deterministic,1.0
0207606040,"MEAT AND EDIBLE OFFAL OF GUINEA FOWLS, FROZEN, EXCEPT LIVERS",050410,LAMB AND ORGAN MEATS,MEDIUM,0.5033,"anchor tokens: MEATS, ORGAN; HS10 tokens matched: OFFAL",deterministic,1.0
0208100000,"MEAT AND EDIBLE OFFAL OF RABBITS OR HARES, FRESH, CHILLED OR FROZEN",050410,LAMB AND ORGAN MEATS,MEDIUM,0.5033,"anchor tokens: MEATS, ORGAN; HS10 tokens matched: OFFAL",deterministic,1.0
0208300000,"MEAT AND EDIBLE OFFAL OF PRIMATES, FRESH, CHILLED OR FROZEN",050410,LAMB AND ORGAN MEATS,MEDIUM,0.5208,"anchor tokens: MEATS, ORGAN; HS10 tokens matched: OFFAL",deterministic,1.0
0208400100,"MEAT AND EDIBLE OFFAL OF WHALES, DOLPHINS AND PORPOISES (CETACEA); OF MANATEES AND DUGONGS (SIRENIA); OF SEALS, SEA LIONS AND WALRUSES, FR/CHILLED/FZN",050410,LAMB AND ORGAN MEATS,MEDIUM,0.4567,"anchor tokens: MEATS, ORGAN; HS10 tokens matched: OFFAL",deterministic,1.0
0208500000,"MEAT AND EDIBLE OFFAL OF REPTILES (INCLUDING SNAKES AND TURTLES), FRESH, CHILLED OR FROZEN",050410,LAMB AND ORGAN MEATS,MEDIUM,0.4917,"anchor tokens: MEATS, ORGAN; HS10 tokens matched: OFFAL",deterministic,1.0
0208600000,"MEAT AND EDIBLE OFFAL OF CAMELS AND OTHER CAMELIDS (CAMELIDAE),  FRESH, CHILLED OR FROZEN",050410,LAMB AND ORGAN MEATS,MEDIUM,0.4917,"anchor tokens: MEATS, ORGAN; HS10 tokens matched: OFFAL",deterministic,1.0
0208902000,"MEAT AND EDIBLE OFFAL OF DEER, FRESH, CHILLED OR FROZEN",050410,LAMB AND ORGAN MEATS,MEDIUM,0.5208,"anchor tokens: MEATS, ORGAN; HS10 tokens matched: OFFAL",deterministic,1.0
0208909100,"MEAT AND EDIBLE OFFAL, FRESH, CHILLED OR FROZEN, NESOI",050410,LAMB AND ORGAN MEATS,MEDIUM-HIGH,0.55,"anchor tokens: MEATS, ORGAN; HS10 tokens matched: OFFAL",deterministic,1.0
0208909600,"MEAT AND EDIBLE OFFAL, FRESH, CHILLED OR FROZEN, NESOI",050410,LAMB AND ORGAN MEATS,MEDIUM-HIGH,0.55,"anchor tokens: MEATS, ORGAN; HS10 tokens matched: OFFAL",deterministic,1.0
0209900000,"FAT OF POULTRY, FREE OF LEAN MEAT, FRESH, CHILLED, FROZEN, SALTED, IN BRINE, DRIED OR SMOKED, NOT RENDERED OR OTHERWISE EXTRACTED",060310,OTHER POULTRY,MEDIUM-HIGH,0.685,anchor tokens: POULTRY,deterministic,1.0
0209900000,"FAT OF POULTRY, FREE OF LEAN MEAT, FRESH, CHILLED, FROZEN, SALTED, IN BRINE, DRIED OR SMOKED, NOT RENDERED OR OTHERWISE EXTRACTED",060110,FRESH AND FROZEN WHOLE CHICKEN,MEDIUM-HIGH,0.685,anchor tokens: CHICKEN; HS10 tokens matched: POULTRY,deterministic,1.0
0209900000,"FAT OF POULTRY, FREE OF LEAN MEAT, FRESH, CHILLED, FROZEN, SALTED, IN BRINE, DRIED OR SMOKED, NOT RENDERED OR OTHERWISE EXTRACTED",060210,FRESH AND FROZEN CHICKEN PARTS,MEDIUM-HIGH,0.685,anchor tokens: CHICKEN; HS10 tokens matched: POULTRY,deterministic,1.0
0210110000,"HAMS, SHOULDERS AND CUTS THEREOF, OF SWINE, WITH BONE IN, SALTED, IN BRINE, DRIED OR SMOKED",040410,OTHER PORK,HIGH,0.7,anchor tokens: PORK; HS10 tokens matched: SWINE,deterministic,1.0
0210110010,"HAMS AND CUTS THEREOF, OF SWINE, WITH BONE IN, SALTED, IN BRINE, DRIED OR SMOKED",040410,OTHER PORK,HIGH,0.7083,anchor tokens: PORK; HS10 tokens matched: SWINE,deterministic,1.0
0210110020,"SHOULDERS AND CUTS THEREOF, OF SWINE, WITH BONE IN, SALTED, IN BRINE, DRIED OR SMOKED",040410,OTHER PORK,HIGH,0.7083,anchor tokens: PORK; HS10 tokens matched: SWINE,deterministic,1.0
0210120020,BACON OF SWINE,040110,BACON,HIGH,0.825,anchor tokens: BACON,deterministic,1.0
0210120020,BACON OF SWINE,040410,OTHER PORK,HIGH,0.825,anchor tokens: PORK; HS10 tokens matched: SWINE,deterministic,1.0
0210120020,BACON OF SWINE,040210,PORK CHOPS,MEDIUM,0.5,anchor tokens: PORK; HS10 tokens matched: SWINE,deterministic,1.0
0210120040,"BELLIES (STREAKY) AND CUTS THEREOF, OF SWINE, SALTED, IN BRINE, DRIED OR SMOKED, EXCEPT BACON",040110,BACON,HIGH,0.7,anchor tokens: BACON,deterministic,1.0
0210120040,"BELLIES (STREAKY) AND CUTS THEREOF, OF SWINE, SALTED, IN BRINE, DRIED OR SMOKED, EXCEPT BACON",040410,OTHER PORK,HIGH,0.7,anchor tokens: PORK; HS10 tokens matched: SWINE,deterministic,1.0
0210190000,"MEAT OF SWINE, SALTED, IN BRINE, DRIED OR SMOKED, NESOI",040410,OTHER PORK,HIGH,0.7667,anchor tokens: PORK; HS10 tokens matched: SWINE,deterministic,1.0
0210190000,"MEAT OF SWINE, SALTED, IN BRINE, DRIED OR SMOKED, NESOI",040210,PORK CHOPS,MEDIUM,0.4417,anchor tokens: PORK; HS10 tokens matched: SWINE,deterministic,1.0
0210190010,"BACON OF SWINE, CANADIAN STYLE",040110,BACON,HIGH,0.7375,anchor tokens: BACON,deterministic,1.0
0210190010,"BACON OF SWINE, CANADIAN STYLE",040410,OTHER PORK,HIGH,0.7375,anchor tokens: PORK; HS10 tokens matched: SWINE,deterministic,1.0
0210190010,"BACON OF SWINE, CANADIAN STYLE",040210,PORK CHOPS,MEDIUM,0.4125,anchor tokens: PORK; HS10 tokens matched: SWINE,deterministic,1.0
0210190090,"MEAT OF SWINE, SALTED, IN BRINE, DRIED OR SMOKED, NESOI",040410,OTHER PORK,HIGH,0.7667,anchor tokens: PORK; HS10 tokens matched: SWINE,deterministic,1.0
0210190090,"MEAT OF SWINE, SALTED, IN BRINE, DRIED OR SMOKED, NESOI",040210,PORK CHOPS,MEDIUM,0.4417,anchor tokens: PORK; HS10 tokens matched: SWINE,deterministic,1.0
0210910000,"MEAT AND EDIBLE OFFAL OF PRIMATES, SALTED, IN BRINE, DRIED OR SMOKED, INCLUDING EDIBLE FLOURS AND MEALS",050410,LAMB AND ORGAN MEATS,MEDIUM,0.4917,"anchor tokens: MEATS, ORGAN; HS10 tokens matched: OFFAL",deterministic,1.0
0210920100,"MEAT & EDIBLE OFFAL, OF WHALES, DOLPHINS, PORPOISES; MANATEES, DUGONGS; SEALS, SEA LIONS; SALTED, IN BRINE, DRIED, SMOKED, INC EDIBLE FLOURS & MEALS",050410,LAMB AND ORGAN MEATS,MEDIUM,0.4583,"anchor tokens: MEATS, ORGAN; HS10 tokens matched: OFFAL",deterministic,1.0
0210930000,"MEAT AND EDIBLE OFFAL OF REPTILES, SALTED, IN BRINE, DRIED OR SMOKED, INCLUDING EDIBLE FLOURS AND MEALS",050410,LAMB AND ORGAN MEATS,MEDIUM,0.4917,"anchor tokens: MEATS, ORGAN; HS10 tokens matched: OFFAL",deterministic,1.0
0210990002,"MEAT AND EDIBLE MEAT OFFAL, SALTED, IN BRINE, DRIED OR SMOKED, INCLUDING EDIBLE FLOURS AND MEALS OF MEAT OR MEAT OFFAL, NESOI",050410,LAMB AND ORGAN MEATS,MEDIUM,0.5033,"anchor tokens: MEATS, ORGAN; HS10 tokens matched: OFFAL",deterministic,1.0
0210992000,"MEAT AND EDIBLE OFFAL OF CHICKENS, DUCKS, GEESE, TURKEYS AND GUINEA FOWLS, SALTED, IN BRINE, DRIED OR SMOKED, INCLUDING EDIBLE FLOURS AND MEALS",050410,LAMB AND ORGAN MEATS,MEDIUM,0.4652,"anchor tokens: MEATS, ORGAN; HS10 tokens matched: OFFAL",deterministic,1.0
0210999100,"MEAT AND EDIBLE MEAT OFFAL, SALTED, IN BRINE, DRIED OR SMOKED, INCLUDING EDIBLE FLOURS AND MEALS OF MEAT OR MEAT OFFAL, NESOI",050410,LAMB AND ORGAN MEATS,MEDIUM,0.5033,"anchor tokens: MEATS, ORGAN; HS10 tokens matched: OFFAL",deterministic,1.0
0301110000,"ORNAMENTAL FRESHWATER FISH, LIVE",070110,CANNED FISH AND SEAFOOD,MEDIUM,0.4417,anchor tokens: FISH,deterministic,1.0
0301110000,"ORNAMENTAL FRESHWATER FISH, LIVE",070230,FRESH FISH AND SHELLFISH,MEDIUM,0.4417,anchor tokens: FISH,deterministic,1.0
0301110000,"ORNAMENTAL FRESHWATER FISH, LIVE",070240,FROZEN FISH AND SHELLFISH,MEDIUM,0.4417,anchor tokens: FISH,deterministic,1.0
0301110090,"FRESHWATER FISH, ORNAMENTAL, LIVE, NESOI",070110,CANNED FISH AND SEAFOOD,MEDIUM,0.4417,anchor tokens: FISH,deterministic,1.0
0301110090,"FRESHWATER FISH, ORNAMENTAL, LIVE, NESOI",070230,FRESH FISH AND SHELLFISH,MEDIUM,0.4417,anchor tokens: FISH,deterministic,1.0
0301110090,"FRESHWATER FISH, ORNAMENTAL, LIVE, NESOI",070240,FROZEN FISH AND SHELLFISH,MEDIUM,0.4417,anchor tokens: FISH,deterministic,1.0
0301190000,"FISH, ORNAMENTAL, LIVE, OTHER THAN FRESHWATER",070110,CANNED FISH AND SEAFOOD,MEDIUM,0.4417,anchor tokens: FISH,deterministic,1.0
0301190000,"FISH, ORNAMENTAL, LIVE, OTHER THAN FRESHWATER",070230,FRESH FISH AND SHELLFISH,MEDIUM,0.4417,anchor tokens: FISH,deterministic,1.0
0301190000,"FISH, ORNAMENTAL, LIVE, OTHER THAN FRESHWATER",070240,FROZEN FISH AND SHELLFISH,MEDIUM,0.4417,anchor tokens: FISH,deterministic,1.0
0301990200,"FISH, LIVE, OTHER",070110,CANNED FISH AND SEAFOOD,MEDIUM-HIGH,0.675,anchor tokens: FISH,deterministic,1.0
0301990200,"FISH, LIVE, OTHER",070230,FRESH FISH AND SHELLFISH,MEDIUM-HIGH,0.675,anchor tokens: FISH,deterministic,1.0
0301990200,"FISH, LIVE, OTHER",070240,FROZEN FISH AND SHELLFISH,MEDIUM-HIGH,0.675,anchor tokens: FISH,deterministic,1.0
0301990290,"FISH, LIVE, NESOI",070110,CANNED FISH AND SEAFOOD,MEDIUM-HIGH,0.675,anchor tokens: FISH,deterministic,1.0
0301990290,"FISH, LIVE, NESOI",070230,FRESH FISH AND SHELLFISH,MEDIUM-HIGH,0.675,anchor tokens: FISH,deterministic,1.0
0301990290,"FISH, LIVE, NESOI",070240,FROZEN FISH AND SHELLFISH,MEDIUM-HIGH,0.675,anchor tokens: FISH,deterministic,1.0
0301990300,"FISH, LIVE, OTHER",070110,CANNED FISH AND SEAFOOD,MEDIUM-HIGH,0.675,anchor tokens: FISH,deterministic,1.0
0301990300,"FISH, LIVE, OTHER",070230,FRESH FISH AND SHELLFISH,MEDIUM-HIGH,0.675,anchor tokens: FISH,deterministic,1.0
0301990300,"FISH, LIVE, OTHER",070240,FROZEN FISH AND SHELLFISH,MEDIUM-HIGH,0.675,anchor tokens: FISH,deterministic,1.0
0301990390,"FISH, LIVE, NESOI",070110,CANNED FISH AND SEAFOOD,MEDIUM-HIGH,0.675,anchor tokens: FISH,deterministic,1.0
0301990390,"FISH, LIVE, NESOI",070230,FRESH FISH AND SHELLFISH,MEDIUM-HIGH,0.675,anchor tokens: FISH,deterministic,1.0
0301990390,"FISH, LIVE, NESOI",070240,FROZEN FISH AND SHELLFISH,MEDIUM-HIGH,0.675,anchor tokens: FISH,deterministic,1.0
0302555000,"ALASKA POLLOCK, FRESH OR CHILLED, EXCLUDING LIVERS, ROES, FILLETS AND OTHER FISH MEAT OF HEADING 0304, NESOI",070110,CANNED FISH AND SEAFOOD,MEDIUM,0.4028,"anchor tokens: FISH; HS10 tokens matched: FISH, POLLOCK",deterministic,1.0
0302555000,"ALASKA POLLOCK, FRESH OR CHILLED, EXCLUDING LIVERS, ROES, FILLETS AND OTHER FISH MEAT OF HEADING 0304, NESOI",070230,FRESH FISH AND SHELLFISH,MEDIUM,0.4028,"anchor tokens: FISH; HS10 tokens matched: FISH, POLLOCK",deterministic,1.0
0302555000,"ALASKA POLLOCK, FRESH OR CHILLED, EXCLUDING LIVERS, ROES, FILLETS AND OTHER FISH MEAT OF HEADING 0304, NESOI",070240,FROZEN FISH AND SHELLFISH,MEDIUM,0.4028,"anchor tokens: FISH; HS10 tokens matched: FISH, POLLOCK",deterministic,1.0
0302904090,"FISH LIVERS AND ROES, FRESH OR CHILLED, NESOI",070110,CANNED FISH AND SEAFOOD,MEDIUM,0.4125,anchor tokens: FISH,deterministic,1.0
0302904090,"FISH LIVERS AND ROES, FRESH OR CHILLED, NESOI",070230,FRESH FISH AND SHELLFISH,MEDIUM,0.4125,anchor tokens: FISH,deterministic,1.0
0302904090,"FISH LIVERS AND ROES, FRESH OR CHILLED, NESOI",070240,FROZEN FISH AND SHELLFISH,MEDIUM,0.4125,anchor tokens: FISH,deterministic,1.0
0302905000,"FISH LIVERS AND ROES NESOI, FRESH OR CHILLED",070110,CANNED FISH AND SEAFOOD,MEDIUM,0.4125,anchor tokens: FISH,deterministic,1.0
0302905000,"FISH LIVERS AND ROES NESOI, FRESH OR CHILLED",070230,FRESH FISH AND SHELLFISH,MEDIUM,0.4125,anchor tokens: FISH,deterministic,1.0
0302905000,"FISH LIVERS AND ROES NESOI, FRESH OR CHILLED",070240,FROZEN FISH AND SHELLFISH,MEDIUM,0.4125,anchor tokens: FISH,deterministic,1.0
0302914090,"FISH LIVERS AND ROES, FRESH OR CHILLED, NESOI",070110,CANNED FISH AND SEAFOOD,MEDIUM,0.4125,anchor tokens: FISH,deterministic,1.0
0302914090,"FISH LIVERS AND ROES, FRESH OR CHILLED, NESOI",070230,FRESH FISH AND SHELLFISH,MEDIUM,0.4125,anchor tokens: FISH,deterministic,1.0
0302914090,"FISH LIVERS AND ROES, FRESH OR CHILLED, NESOI",070240,FROZEN FISH AND SHELLFISH,MEDIUM,0.4125,anchor tokens: FISH,deterministic,1.0
0302915000,"FISH LIVERS AND ROES NESOI, FRESH OR CHILLED",070110,CANNED FISH AND SEAFOOD,MEDIUM,0.4125,anchor tokens: FISH,deterministic,1.0
0302915000,"FISH LIVERS AND ROES NESOI, FRESH OR CHILLED",070230,FRESH FISH AND SHELLFISH,MEDIUM,0.4125,anchor tokens: FISH,deterministic,1.0
0302915000,"FISH LIVERS AND ROES NESOI, FRESH OR CHILLED",070240,FROZEN FISH AND SHELLFISH,MEDIUM,0.4125,anchor tokens: FISH,deterministic,1.0
0302990000,"OTHER EDIBLE FISH OFFAL, FRESH OR CHILLED, NESOI",050410,LAMB AND ORGAN MEATS,MEDIUM-HIGH,0.55,"anchor tokens: MEATS, ORGAN; HS10 tokens matched: OFFAL",deterministic,1.0
0302990000,"OTHER EDIBLE FISH OFFAL, FRESH OR CHILLED, NESOI",070110,CANNED FISH AND SEAFOOD,MEDIUM,0.4417,anchor tokens: FISH,deterministic,1.0
0302990000,"OTHER EDIBLE FISH OFFAL, FRESH OR CHILLED, NESOI",070230,FRESH FISH AND SHELLFISH,MEDIUM,0.4417,anchor tokens: FISH,deterministic,1.0
0302990000,"OTHER EDIBLE FISH OFFAL, FRESH OR CHILLED, NESOI",070240,FROZEN FISH AND SHELLFISH,MEDIUM,0.4417,anchor tokens: FISH,deterministic,1.0
0303240000,"CATFISH, FROZEN, EXCLUDING LIVERS, ROES, FILLETS AND OTHER FISH MEAT OF HEADING 0304",070110,CANNED FISH AND SEAFOOD,MEDIUM,0.425,"anchor tokens: FISH; HS10 tokens matched: CATFISH, FISH",deterministic,1.0
0303240000,"CATFISH, FROZEN, EXCLUDING LIVERS, ROES, FILLETS AND OTHER FISH MEAT OF HEADING 0304",070230,FRESH FISH AND SHELLFISH,MEDIUM,0.425,"anchor tokens: FISH; HS10 tokens matched: CATFISH, FISH",deterministic,1.0
0303240000,"CATFISH, FROZEN, EXCLUDING LIVERS, ROES, FILLETS AND OTHER FISH MEAT OF HEADING 0304",070240,FROZEN FISH AND SHELLFISH,MEDIUM,0.425,"anchor tokens: FISH; HS10 tokens matched: CATFISH, FISH",deterministic,1.0
0303390110,"FLOUNDER, FROZEN, EXCEPT FILLETS, LIVERS AND ROES, NESOI",070110,CANNED FISH AND SEAFOOD,MEDIUM,0.4125,anchor tokens: FISH; HS10 tokens matched: FLOUNDER,deterministic,1.0
0303390110,"FLOUNDER, FROZEN, EXCEPT FILLETS, LIVERS AND ROES, NESOI",070230,FRESH FISH AND SHELLFISH,MEDIUM,0.4125,anchor tokens: FISH; HS10 tokens matched: FLOUNDER,deterministic,1.0
0303390110,"FLOUNDER, FROZEN, EXCEPT FILLETS, LIVERS AND ROES, NESOI",070240,FROZEN FISH AND SHELLFISH,MEDIUM,0.4125,anchor tokens: FISH; HS10 tokens matched: FLOUNDER,deterministic,1.0
0303890079,"FISH, FROZEN, EXCEPT FILLETS, LIVERS AND ROES, NESOI",070110,CANNED FISH AND SEAFOOD,MEDIUM,0.4125,anchor tokens: FISH,deterministic,1.0
0303890079,"FISH, FROZEN, EXCEPT FILLETS, LIVERS AND ROES, NESOI",070230,FRESH FISH AND SHELLFISH,MEDIUM,0.4125,anchor tokens: FISH,deterministic,1.0
0303890079,"FISH, FROZEN, EXCEPT FILLETS, LIVERS AND ROES, NESOI",070240,FROZEN FISH AND SHELLFISH,MEDIUM,0.4125,anchor tokens: FISH,deterministic,1.0
0303890080,"FISH, FROZEN, EXCEPT FILLETS, LIVERS AND ROES, NESOI",070110,CANNED FISH AND SEAFOOD,MEDIUM,0.4125,anchor tokens: FISH,deterministic,1.0
0303890080,"FISH, FROZEN, EXCEPT FILLETS, LIVERS AND ROES, NESOI",070230,FRESH FISH AND SHELLFISH,MEDIUM,0.4125,anchor tokens: FISH,deterministic,1.0
0303890080,"FISH, FROZEN, EXCEPT FILLETS, LIVERS AND ROES, NESOI",070240,FROZEN FISH AND SHELLFISH,MEDIUM,0.4125,anchor tokens: FISH,deterministic,1.0
0303904020,"HERRING ROE, FROZEN",070110,CANNED FISH AND SEAFOOD,MEDIUM,0.5,anchor tokens: FISH; HS10 tokens matched: HERRING,deterministic,1.0
0303904020,"HERRING ROE, FROZEN",070230,FRESH FISH AND SHELLFISH,MEDIUM,0.5,anchor tokens: FISH; HS10 tokens matched: HERRING,deterministic,1.0
0303904020,"HERRING ROE, FROZEN",070240,FROZEN FISH AND SHELLFISH,MEDIUM,0.5,anchor tokens: FISH; HS10 tokens matched: HERRING,deterministic,1.0
0303904040,"SALMON ROE, FROZEN",070110,CANNED FISH AND SEAFOOD,MEDIUM,0.5,anchor tokens: FISH; HS10 tokens matched: SALMON,deterministic,1.0
0303904040,"SALMON ROE, FROZEN",070230,FRESH FISH AND SHELLFISH,MEDIUM,0.5,anchor tokens: FISH; HS10 tokens matched: SALMON,deterministic,1.0
0303904040,"SALMON ROE, FROZEN",070240,FROZEN FISH AND SHELLFISH,MEDIUM,0.5,anchor tokens: FISH; HS10 tokens matched: SALMON,deterministic,1.0
0303904095,"FISH LIVERS AND ROES, FROZEN, NESOI",070110,CANNED FISH AND SEAFOOD,MEDIUM,0.4417,anchor tokens: FISH,deterministic,1.0
0303904095,"FISH LIVERS AND ROES, FROZEN, NESOI",070230,FRESH FISH AND SHELLFISH,MEDIUM,0.4417,anchor tokens: FISH,deterministic,1.0
0303904095,"FISH LIVERS AND ROES, FROZEN, NESOI",070240,FROZEN FISH AND SHELLFISH,MEDIUM,0.4417,anchor tokens: FISH,deterministic,1.0
0303914020,"HERRING ROE, FROZEN",070110,CANNED FISH AND SEAFOOD,MEDIUM,0.5,anchor tokens: FISH; HS10 tokens matched: HERRING,deterministic,1.0
0303914020,"HERRING ROE, FROZEN",070230,FRESH FISH AND SHELLFISH,MEDIUM,0.5,anchor tokens: FISH; HS10 tokens matched: HERRING,deterministic,1.0
0303914020,"HERRING ROE, FROZEN",070240,FROZEN FISH AND SHELLFISH,MEDIUM,0.5,anchor tokens: FISH; HS10 tokens matched: HERRING,deterministic,1.0
0303914040,"SALMON ROE, FROZEN",070110,CANNED FISH AND SEAFOOD,MEDIUM,0.5,anchor tokens: FISH; HS10 tokens matched: SALMON,deterministic,1.0
0303914040,"SALMON ROE, FROZEN",070230,FRESH FISH AND SHELLFISH,MEDIUM,0.5,anchor tokens: FISH; HS10 tokens matched: SALMON,deterministic,1.0
0303914040,"SALMON ROE, FROZEN",070240,FROZEN FISH AND SHELLFISH,MEDIUM,0.5,anchor tokens: FISH; HS10 tokens matched: SALMON,deterministic,1.0
0303914095,"FISH LIVERS AND ROES, FROZEN, NESOI",070110,CANNED FISH AND SEAFOOD,MEDIUM,0.4417,anchor tokens: FISH,deterministic,1.0
